Grid size (x, y)
64,64
id,type,station,x,y,weight_to_NORTH,weight_to_WEST,weight_to_SOUTH,weight_to_EAST,weight_for_WAIT
2924,Travel,None,45,44,1,1,1,1,1
2925,Travel,None,45,45,1,1,1,1,1
2926,Travel,None,45,46,1,1,1,1,1
2927,Travel,None,45,47,1,1,1,1,1
2928,Travel,None,45,48,1,1,1,1,1
2929,Travel,None,45,49,1,1,1,1,1
2930,Travel,None,45,50,1,1,1,1,1
2931,Travel,None,45,51,1,1,1,1,1
2932,Travel,None,45,52,inf,1,1,inf,1
2933,Obstacle,None,45,53,inf,inf,inf,inf,inf
2934,Travel,None,45,54,1,1,inf,1,1
2935,Travel,None,45,55,1,1,1,1,1
2936,Travel,None,45,56,1,inf,1,1,1
2937,Travel,None,45,57,1,1,1,1,1
2938,Travel,None,45,58,1,1,1,1,1
2939,Travel,None,45,59,inf,inf,1,inf,1
2940,Obstacle,None,45,60,inf,inf,inf,inf,inf
2941,Travel,None,45,61,1,1,inf,1,1
2942,Travel,None,45,62,1,1,1,1,1
2943,Travel,None,45,63,inf,1,1,1,1
2944,Travel,None,46,0,1,1,inf,1,1
2945,Travel,None,46,1,1,1,1,1,1
2946,Travel,None,46,2,1,1,1,inf,1
2947,Travel,None,46,3,1,1,1,1,1
2948,Travel,None,46,4,1,1,1,1,1
2949,Travel,None,46,5,1,1,1,1,1
2950,Travel,None,46,6,1,1,1,inf,1
2951,Travel,None,46,7,1,1,1,1,1
2952,Travel,None,46,8,1,1,1,1,1
2953,Travel,None,46,9,1,1,1,1,1
2954,Travel,None,46,10,1,1,1,1,1
2955,Travel,None,46,11,1,1,1,1,1
2956,Travel,None,46,12,1,1,1,inf,1
2957,Travel,None,46,13,1,1,1,1,1
2958,Travel,None,46,14,1,1,1,1,1
2959,Travel,None,46,15,1,1,1,1,1
2960,Travel,None,46,16,1,1,1,1,1
2961,Travel,None,46,17,1,1,1,1,1
2962,Travel,None,46,18,inf,inf,1,1,1
2963,Obstacle,None,46,19,inf,inf,inf,inf,inf
2964,Travel,None,46,20,1,1,inf,1,1
2965,Travel,None,46,21,1,1,1,1,1
2966,Travel,None,46,22,1,1,1,1,1
2967,Travel,None,46,23,1,1,1,1,1
2968,Travel,None,46,24,1,1,1,1,1
2969,Travel,None,46,25,1,1,1,1,1
2970,Travel,None,46,26,1,1,1,1,1
2971,Travel,None,46,27,1,1,1,1,1
2972,Travel,None,46,28,inf,inf,1,1,1
2973,Obstacle,None,46,29,inf,inf,inf,inf,inf
2974,Travel,None,46,30,1,1,inf,1,1
2975,Travel,None,46,31,1,1,1,1,1
2976,Travel,None,46,32,inf,1,1,1,1
2977,Obstacle,None,46,33,inf,inf,inf,inf,inf
2978,Travel,None,46,34,1,1,inf,1,1
2979,Travel,None,46,35,1,inf,1,1,1
2980,Travel,None,46,36,1,1,1,1,1
2981,Travel,None,46,37,1,1,1,1,1
2982,Travel,None,46,38,1,1,1,1,1
2983,Travel,None,46,39,1,1,1,1,1
2984,Travel,None,46,40,1,1,1,1,1
2985,Travel,None,46,41,1,1,1,1,1
2986,Travel,None,46,42,inf,1,1,1,1
2987,Obstacle,None,46,43,inf,inf,inf,inf,inf
2988,Travel,None,46,44,1,1,inf,1,1
2989,Travel,None,46,45,1,1,1,1,1
2990,Travel,None,46,46,1,1,1,1,1
2991,Travel,None,46,47,1,1,1,1,1
2992,Travel,None,46,48,1,1,1,1,1
2993,Travel,None,46,49,1,1,1,1,1
2994,Travel,None,46,50,1,1,1,1,1
2995,Travel,None,46,51,inf,1,1,inf,1
2996,Obstacle,None,46,52,inf,inf,inf,inf,inf
2997,Travel,None,46,53,1,inf,inf,1,1
2998,Travel,None,46,54,1,1,1,1,1
2999,Travel,None,46,55,1,1,1,1,1
3000,Travel,None,46,56,1,1,1,1,1
3001,Travel,None,46,57,1,1,1,1,1
3002,Travel,None,46,58,inf,1,1,1,1
3003,Obstacle,None,46,59,inf,inf,inf,inf,inf
3004,Travel,None,46,60,1,inf,inf,inf,1
3005,Travel,None,46,61,1,1,1,1,1
3006,Travel,None,46,62,1,1,1,1,1
3007,Travel,None,46,63,inf,1,1,1,1
3008,Travel,None,47,0,1,1,inf,inf,1
3009,Travel,None,47,1,inf,1,1,1,1
3010,Obstacle,None,47,2,inf,inf,inf,inf,inf
3011,Travel,None,47,3,1,1,inf,1,1
3012,Travel,None,47,4,1,1,1,1,1
3013,Travel,None,47,5,inf,1,1,1,1
3014,Obstacle,None,47,6,inf,inf,inf,inf,inf
3015,Travel,None,47,7,1,1,inf,1,1
3016,Travel,None,47,8,1,1,1,1,1
3017,Travel,None,47,9,1,1,1,1,1
3018,Travel,None,47,10,1,1,1,1,1
3019,Travel,None,47,11,inf,1,1,1,1
3020,Obstacle,None,47,12,inf,inf,inf,inf,inf
3021,Travel,None,47,13,1,1,inf,1,1
3022,Travel,None,47,14,1,1,1,1,1
3023,Travel,None,47,15,1,1,1,inf,1
3024,Travel,None,47,16,1,1,1,1,1
3025,Travel,None,47,17,1,1,1,1,1
3026,Travel,None,47,18,1,1,1,1,1
3027,Travel,None,47,19,1,inf,1,1,1
3028,Travel,None,47,20,1,1,1,1,1
3029,Travel,None,47,21,1,1,1,1,1
3030,Travel,None,47,22,1,1,1,1,1
3031,Travel,None,47,23,1,1,1,1,1
3032,Travel,None,47,24,1,1,1,1,1
3033,Travel,None,47,25,1,1,1,1,1
3034,Travel,None,47,26,1,1,1,1,1
3035,Travel,None,47,27,1,1,1,1,1
3036,Travel,None,47,28,1,1,1,1,1
3037,Travel,None,47,29,1,inf,1,1,1
3038,Travel,None,47,30,1,1,1,1,1
3039,Travel,None,47,31,1,1,1,1,1
3040,Travel,None,47,32,1,1,1,1,1
3041,Travel,None,47,33,1,inf,1,1,1
3042,Travel,None,47,34,1,1,1,1,1
3043,Travel,None,47,35,1,1,1,1,1
3044,Travel,None,47,36,1,1,1,1,1
3045,Travel,None,47,37,1,1,1,1,1
3046,Travel,None,47,38,1,1,1,1,1
3047,Travel,None,47,39,1,1,1,1,1
3048,Travel,None,47,40,1,1,1,1,1
3049,Travel,None,47,41,1,1,1,1,1
3050,Travel,None,47,42,1,1,1,1,1
3051,Travel,None,47,43,1,inf,1,1,1
3052,Travel,None,47,44,1,1,1,inf,1
3053,Travel,None,47,45,1,1,1,1,1
3054,Travel,None,47,46,1,1,1,1,1
3055,Travel,None,47,47,1,1,1,1,1
3056,Travel,None,47,48,1,1,1,1,1
3057,Travel,None,47,49,1,1,1,1,1
3058,Travel,None,47,50,inf,1,1,inf,1
3059,Obstacle,None,47,51,inf,inf,inf,inf,inf
3060,Travel,None,47,52,1,inf,inf,1,1
3061,Travel,None,47,53,1,1,1,1,1
3062,Travel,None,47,54,1,1,1,inf,1
3063,Travel,None,47,55,1,1,1,inf,1
3064,Travel,None,47,56,1,1,1,1,1
3065,Travel,None,47,57,1,1,1,1,1
3066,Travel,None,47,58,1,1,1,1,1
3067,Travel,None,47,59,inf,inf,1,1,1
3068,Obstacle,None,47,60,inf,inf,inf,inf,inf
3069,Travel,None,47,61,1,1,inf,1,1
3070,Travel,None,47,62,1,1,1,1,1
3071,Travel,None,47,63,inf,1,1,1,1
3072,Obstacle,None,48,0,inf,inf,inf,inf,inf
3073,Travel,None,48,1,1,1,inf,1,1
3074,Travel,None,48,2,1,inf,1,1,1
3075,Travel,None,48,3,1,1,1,1,1
3076,Travel,None,48,4,1,1,1,1,1
3077,Travel,None,48,5,1,1,1,1,1
3078,Travel,None,48,6,1,inf,1,1,1
3079,Travel,None,48,7,1,1,1,1,1
3080,Travel,None,48,8,1,1,1,1,1
3081,Travel,None,48,9,1,1,1,1,1
3082,Travel,None,48,10,1,1,1,1,1
3083,Travel,None,48,11,1,1,1,1,1
3084,Travel,None,48,12,1,inf,1,1,1
3085,Travel,None,48,13,1,1,1,1,1
3086,Travel,None,48,14,inf,1,1,1,1
3087,Obstacle,None,48,15,inf,inf,inf,inf,inf
3088,Travel,None,48,16,1,1,inf,1,1
3089,Travel,None,48,17,1,1,1,1,1
3090,Travel,None,48,18,1,1,1,1,1
3091,Travel,None,48,19,1,1,1,1,1
3092,Travel,None,48,20,1,1,1,1,1
3093,Travel,None,48,21,1,1,1,1,1
3094,Travel,None,48,22,1,1,1,1,1
3095,Travel,None,48,23,1,1,1,1,1
3096,Travel,None,48,24,1,1,1,1,1
3097,Travel,None,48,25,1,1,1,1,1
3098,Travel,None,48,26,1,1,1,1,1
3099,Travel,None,48,27,1,1,1,1,1
3100,Travel,None,48,28,1,1,1,inf,1
3101,Travel,None,48,29,1,1,1,1,1
3102,Travel,None,48,30,1,1,1,1,1
3103,Travel,None,48,31,1,1,1,1,1
3104,Travel,None,48,32,1,1,1,1,1
3105,Travel,None,48,33,1,1,1,1,1
3106,Travel,None,48,34,1,1,1,1,1
3107,Travel,None,48,35,1,1,1,1,1
3108,Travel,None,48,36,1,1,1,1,1
3109,Travel,None,48,37,1,1,1,1,1
3110,Travel,None,48,38,1,1,1,1,1
3111,Travel,None,48,39,1,1,1,1,1
3112,Travel,None,48,40,1,1,1,1,1
3113,Travel,None,48,41,1,1,1,inf,1
3114,Travel,None,48,42,1,1,1,1,1
3115,Travel,None,48,43,inf,1,1,1,1
3116,Obstacle,None,48,44,inf,inf,inf,inf,inf
3117,Travel,None,48,45,1,1,inf,1,1
3118,Travel,None,48,46,1,1,1,1,1
3119,Travel,None,48,47,1,1,1,1,1
3120,Travel,None,48,48,1,1,1,1,1
3121,Travel,None,48,49,inf,1,1,1,1
3122,Obstacle,None,48,50,inf,inf,inf,inf,inf
3123,Travel,None,48,51,1,inf,inf,inf,1
3124,Travel,None,48,52,1,1,1,1,1
3125,Travel,None,48,53,inf,1,1,1,1
3126,Obstacle,None,48,54,inf,inf,inf,inf,inf
3127,Obstacle,None,48,55,inf,inf,inf,inf,inf
3128,Travel,None,48,56,1,1,inf,1,1
3129,Travel,None,48,57,1,1,1,1,1
3130,Travel,None,48,58,1,1,1,1,1
3131,Travel,None,48,59,1,1,1,1,1
3132,Travel,None,48,60,1,inf,1,1,1
3133,Travel,None,48,61,1,1,1,1,1
3134,Travel,None,48,62,1,1,1,1,1
3135,Travel,None,48,63,inf,1,1,1,1
3136,Travel,None,49,0,1,inf,inf,1,1
3137,Travel,None,49,1,1,1,1,1,1
3138,Travel,None,49,2,1,1,1,1,1
3139,Travel,None,49,3,1,1,1,1,1
3140,Travel,None,49,4,1,1,1,1,1
3141,Travel,None,49,5,1,1,1,1,1
3142,Travel,None,49,6,1,1,1,1,1
3143,Travel,None,49,7,1,1,1,1,1
3144,Travel,None,49,8,1,1,1,1,1
3145,Travel,None,49,9,1,1,1,1,1
3146,Travel,None,49,10,1,1,1,1,1
3147,Travel,None,49,11,1,1,1,1,1
3148,Travel,None,49,12,1,1,1,1,1
3149,Travel,None,49,13,1,1,1,1,1
3150,Travel,None,49,14,1,1,1,1,1
3151,Travel,None,49,15,1,inf,1,1,1
3152,Travel,None,49,16,1,1,1,1,1
3153,Travel,None,49,17,1,1,1,1,1
3154,Travel,None,49,18,1,1,1,1,1
3155,Travel,None,49,19,1,1,1,1,1
3156,Travel,None,49,20,1,1,1,1,1
3157,Travel,None,49,21,1,1,1,1,1
3158,Travel,None,49,22,1,1,1,1,1
3159,Travel,None,49,23,1,1,1,1,1
3160,Travel,None,49,24,1,1,1,1,1
3161,Travel,None,49,25,1,1,1,1,1
3162,Travel,None,49,26,1,1,1,1,1
3163,Travel,None,49,27,inf,1,1,1,1
3164,Obstacle,None,49,28,inf,inf,inf,inf,inf
3165,Travel,None,49,29,1,1,inf,inf,1
3166,Travel,None,49,30,1,1,1,1,1
3167,Travel,None,49,31,1,1,1,inf,1
3168,Travel,None,49,32,1,1,1,inf,1
3169,Travel,None,49,33,1,1,1,1,1
3170,Travel,None,49,34,1,1,1,1,1
3171,Travel,None,49,35,1,1,1,1,1
3172,Travel,None,49,36,1,1,1,1,1
3173,Travel,None,49,37,1,1,1,1,1
3174,Travel,None,49,38,1,1,1,1,1
3175,Travel,None,49,39,1,1,1,1,1
3176,Travel,None,49,40,inf,1,1,1,1
3177,Obstacle,None,49,41,inf,inf,inf,inf,inf
3178,Travel,None,49,42,1,1,inf,1,1
3179,Travel,None,49,43,inf,1,1,inf,1
3180,Obstacle,None,49,44,inf,inf,inf,inf,inf
3181,Travel,None,49,45,1,1,inf,1,1
3182,Travel,None,49,46,1,1,1,1,1
3183,Travel,None,49,47,1,1,1,1,1
3184,Travel,None,49,48,1,1,1,inf,1
3185,Travel,None,49,49,1,1,1,1,1
3186,Travel,None,49,50,inf,inf,1,1,1
3187,Obstacle,None,49,51,inf,inf,inf,inf,inf
3188,Travel,None,49,52,1,1,inf,1,1
3189,Travel,None,49,53,1,1,1,1,1
3190,Travel,None,49,54,1,inf,1,1,1
3191,Travel,None,49,55,1,inf,1,inf,1
3192,Travel,None,49,56,1,1,1,1,1
3193,Travel,None,49,57,1,1,1,1,1
3194,Travel,None,49,58,1,1,1,inf,1
3195,Travel,None,49,59,1,1,1,1,1
3196,Travel,None,49,60,1,1,1,1,1
3197,Travel,None,49,61,1,1,1,1,1
3198,Travel,None,49,62,1,1,1,1,1
3199,Travel,None,49,63,inf,1,1,1,1
3200,Travel,None,50,0,1,1,inf,1,1
3201,Travel,None,50,1,1,1,1,1,1
3202,Travel,None,50,2,1,1,1,1,1
3203,Travel,None,50,3,1,1,1,1,1
3204,Travel,None,50,4,1,1,1,1,1
3205,Travel,None,50,5,1,1,1,inf,1
3206,Travel,None,50,6,1,1,1,1,1
3207,Travel,None,50,7,1,1,1,1,1
3208,Travel,None,50,8,1,1,1,1,1
3209,Travel,None,50,9,1,1,1,1,1
3210,Travel,None,50,10,1,1,1,1,1
3211,Travel,None,50,11,1,1,1,inf,1
3212,Travel,None,50,12,1,1,1,1,1
3213,Travel,None,50,13,1,1,1,1,1
3214,Travel,None,50,14,1,1,1,1,1
3215,Travel,None,50,15,1,1,1,1,1
3216,Travel,None,50,16,1,1,1,1,1
3217,Travel,None,50,17,1,1,1,1,1
3218,Travel,None,50,18,1,1,1,1,1
3219,Travel,None,50,19,1,1,1,1,1
3220,Travel,None,50,20,1,1,1,1,1
3221,Travel,None,50,21,1,1,1,1,1
3222,Travel,None,50,22,1,1,1,1,1
3223,Travel,None,50,23,1,1,1,1,1
3224,Travel,None,50,24,1,1,1,1,1
3225,Travel,None,50,25,1,1,1,1,1
3226,Travel,None,50,26,1,1,1,1,1
3227,Travel,None,50,27,1,1,1,1,1
3228,Travel,None,50,28,inf,inf,1,inf,1
3229,Obstacle,None,50,29,inf,inf,inf,inf,inf
3230,Travel,None,50,30,inf,1,inf,inf,1
3231,Obstacle,None,50,31,inf,inf,inf,inf,inf
3232,Obstacle,None,50,32,inf,inf,inf,inf,inf
3233,Travel,None,50,33,1,1,inf,1,1
3234,Travel,None,50,34,1,1,1,1,1
3235,Travel,None,50,35,1,1,1,1,1
3236,Travel,None,50,36,1,1,1,1,1
3237,Travel,None,50,37,1,1,1,1,1
3238,Travel,None,50,38,1,1,1,1,1
3239,Travel,None,50,39,1,1,1,1,1
3240,Travel,None,50,40,1,1,1,1,1
3241,Travel,None,50,41,1,inf,1,1,1
3242,Travel,None,50,42,inf,1,1,1,1
3243,Obstacle,None,50,43,inf,inf,inf,inf,inf
3244,Travel,None,50,44,1,inf,inf,1,1
3245,Travel,None,50,45,1,1,1,1,1
3246,Travel,None,50,46,1,1,1,1,1
3247,Travel,None,50,47,inf,1,1,1,1
3248,Obstacle,None,50,48,inf,inf,inf,inf,inf
3249,Travel,None,50,49,1,1,inf,1,1
3250,Travel,None,50,50,1,1,1,1,1
3251,Travel,None,50,51,1,inf,1,1,1
3252,Travel,None,50,52,1,1,1,1,1
3253,Travel,None,50,53,1,1,1,1,1
3254,Travel,None,50,54,inf,1,1,1,1
3255,Obstacle,None,50,55,inf,inf,inf,inf,inf
3256,Travel,None,50,56,1,1,inf,1,1
3257,Travel,None,50,57,inf,1,1,1,1
3258,Obstacle,None,50,58,inf,inf,inf,inf,inf
3259,Travel,None,50,59,1,1,inf,inf,1
3260,Travel,None,50,60,1,1,1,1,1
3261,Travel,None,50,61,1,1,1,1,1
3262,Travel,None,50,62,1,1,1,1,1
3263,Travel,None,50,63,inf,1,1,1,1
3264,Travel,None,51,0,1,1,inf,1,1
3265,Travel,None,51,1,1,1,1,1,1
3266,Travel,None,51,2,1,1,1,1,1
3267,Travel,None,51,3,1,1,1,inf,1
3268,Travel,None,51,4,inf,1,1,1,1
3269,Obstacle,None,51,5,inf,inf,inf,inf,inf
3270,Travel,None,51,6,1,1,inf,1,1
3271,Travel,None,51,7,1,1,1,1,1
3272,Travel,None,51,8,1,1,1,1,1
3273,Travel,None,51,9,1,1,1,inf,1
3274,Travel,None,51,10,inf,1,1,1,1
3275,Obstacle,None,51,11,inf,inf,inf,inf,inf
3276,Travel,None,51,12,1,1,inf,1,1
3277,Travel,None,51,13,1,1,1,1,1
3278,Travel,None,51,14,1,1,1,1,1
3279,Travel,None,51,15,1,1,1,1,1
3280,Travel,None,51,16,1,1,1,1,1
3281,Travel,None,51,17,1,1,1,1,1
3282,Travel,None,51,18,1,1,1,1,1
3283,Travel,None,51,19,1,1,1,inf,1
3284,Travel,None,51,20,1,1,1,1,1
3285,Travel,None,51,21,1,1,1,1,1
3286,Travel,None,51,22,1,1,1,1,1
3287,Travel,None,51,23,1,1,1,1,1
3288,Travel,None,51,24,1,1,1,1,1
3289,Travel,None,51,25,1,1,1,1,1
3290,Travel,None,51,26,1,1,1,1,1
3291,Travel,None,51,27,inf,1,1,1,1
3292,Obstacle,None,51,28,inf,inf,inf,inf,inf
3293,Obstacle,None,51,29,inf,inf,inf,inf,inf
3294,Obstacle,None,51,30,inf,inf,inf,inf,inf
3295,Travel,None,51,31,inf,inf,inf,1,1
3296,Obstacle,None,51,32,inf,inf,inf,inf,inf
3297,Travel,None,51,33,1,1,inf,1,1
3298,Travel,None,51,34,1,1,1,1,1
3299,Travel,None,51,35,1,1,1,1,1
3300,Travel,None,51,36,1,1,1,1,1
3301,Travel,None,51,37,1,1,1,1,1
3302,Travel,None,51,38,1,1,1,1,1
3303,Travel,None,51,39,1,1,1,1,1
3304,Travel,None,51,40,1,1,1,1,1
3305,Travel,None,51,41,1,1,1,1,1
3306,Travel,None,51,42,1,1,1,1,1
3307,Travel,None,51,43,1,inf,1,1,1
3308,Travel,None,51,44,1,1,1,1,1
3309,Travel,None,51,45,1,1,1,1,1
3310,Travel,None,51,46,1,1,1,1,1
3311,Travel,None,51,47,1,1,1,1,1
3312,Travel,None,51,48,1,inf,1,1,1
3313,Travel,None,51,49,1,1,1,1,1
3314,Travel,None,51,50,1,1,1,1,1
3315,Travel,None,51,51,1,1,1,1,1
3316,Travel,None,51,52,1,1,1,inf,1
3317,Travel,None,51,53,1,1,1,1,1
3318,Travel,None,51,54,inf,1,1,1,1
3319,Obstacle,None,51,55,inf,inf,inf,inf,inf
3320,Travel,None,51,56,1,1,inf,1,1
3321,Travel,None,51,57,inf,1,1,1,1
3322,Obstacle,None,51,58,inf,inf,inf,inf,inf
3323,Obstacle,None,51,59,inf,inf,inf,inf,inf
3324,Travel,None,51,60,1,1,inf,1,1
3325,Travel,None,51,61,1,1,1,1,1
3326,Travel,None,51,62,1,1,1,1,1
3327,Travel,None,51,63,inf,1,1,1,1
3328,Travel,None,52,0,1,1,inf,1,1
3329,Travel,None,52,1,1,1,1,1,1
3330,Travel,None,52,2,inf,1,1,1,1
3331,Obstacle,None,52,3,inf,inf,inf,inf,inf
3332,Travel,None,52,4,inf,1,inf,inf,1
3333,Obstacle,None,52,5,inf,inf,inf,inf,inf
3334,Travel,None,52,6,1,1,inf,1,1
3335,Travel,None,52,7,1,1,1,1,1
3336,Travel,None,52,8,inf,1,1,1,1
3337,Obstacle,None,52,9,inf,inf,inf,inf,inf
3338,Travel,None,52,10,1,1,inf,1,1
3339,Travel,None,52,11,1,inf,1,1,1
3340,Travel,None,52,12,1,1,1,1,1
3341,Travel,None,52,13,1,1,1,1,1
3342,Travel,None,52,14,1,1,1,1,1
3343,Travel,None,52,15,1,1,1,1,1
3344,Travel,None,52,16,1,1,1,1,1
3345,Travel,None,52,17,1,1,1,1,1
3346,Travel,None,52,18,inf,1,1,1,1
3347,Obstacle,None,52,19,inf,inf,inf,inf,inf
3348,Travel,None,52,20,1,1,inf,1,1
3349,Travel,None,52,21,1,1,1,1,1
3350,Travel,None,52,22,1,1,1,1,1
3351,Travel,None,52,23,1,1,1,inf,1
3352,Travel,None,52,24,1,1,1,1,1
3353,Travel,None,52,25,1,1,1,1,1
3354,Travel,None,52,26,1,1,1,1,1
3355,Travel,None,52,27,1,1,1,1,1
3356,Travel,None,52,28,1,inf,1,1,1
3357,Travel,None,52,29,1,inf,1,1,1
3358,Travel,None,52,30,1,inf,1,1,1
3359,Travel,None,52,31,inf,1,1,inf,1
3360,Obstacle,None,52,32,inf,inf,inf,inf,inf
3361,Travel,None,52,33,1,1,inf,1,1
3362,Travel,None,52,34,1,1,1,1,1
3363,Travel,None,52,35,1,1,1,1,1
3364,Travel,None,52,36,1,1,1,1,1
3365,Travel,None,52,37,1,1,1,1,1
3366,Travel,None,52,38,1,1,1,1,1
3367,Travel,None,52,39,1,1,1,1,1
3368,Travel,None,52,40,1,1,1,inf,1
3369,Travel,None,52,41,1,1,1,1,1
3370,Travel,None,52,42,1,1,1,1,1
3371,Travel,None,52,43,1,1,1,inf,1
3372,Travel,None,52,44,1,1,1,1,1
3373,Travel,None,52,45,1,1,1,1,1
3374,Travel,None,52,46,1,1,1,1,1
3375,Travel,None,52,47,1,1,1,1,1
3376,Travel,None,52,48,1,1,1,1,1
3377,Travel,None,52,49,1,1,1,1,1
3378,Travel,None,52,50,1,1,1,1,1
3379,Travel,None,52,51,inf,1,1,1,1
3380,Obstacle,None,52,52,inf,inf,inf,inf,inf
3381,Travel,None,52,53,1,1,inf,1,1
3382,Travel,None,52,54,1,1,1,inf,1
3383,Travel,None,52,55,1,inf,1,1,1
3384,Travel,None,52,56,1,1,1,1,1
3385,Travel,None,52,57,1,1,1,1,1
3386,Travel,None,52,58,1,inf,1,1,1
3387,Travel,None,52,59,1,inf,1,inf,1
3388,Travel,None,52,60,1,1,1,1,1
3389,Travel,None,52,61,1,1,1,inf,1
3390,Travel,None,52,62,1,1,1,1,1
3391,Travel,None,52,63,inf,1,1,1,1
3392,Travel,None,53,0,1,1,inf,1,1
3393,Travel,None,53,1,1,1,1,1,1
3394,Travel,None,53,2,1,1,1,1,1
3395,Travel,None,53,3,inf,inf,1,1,1
3396,Obstacle,None,53,4,inf,inf,inf,inf,inf
3397,Travel,None,53,5,1,inf,inf,1,1
3398,Travel,None,53,6,1,1,1,1,1
3399,Travel,None,53,7,1,1,1,1,1
3400,Travel,None,53,8,1,1,1,1,1
3401,Travel,None,53,9,1,inf,1,1,1
3402,Travel,None,53,10,1,1,1,1,1
3403,Travel,None,53,11,1,1,1,1,1
3404,Travel,None,53,12,1,1,1,1,1
3405,Travel,None,53,13,1,1,1,1,1
3406,Travel,None,53,14,1,1,1,1,1
3407,Travel,None,53,15,1,1,1,1,1
3408,Travel,None,53,16,1,1,1,1,1
3409,Travel,None,53,17,1,1,1,1,1
3410,Travel,None,53,18,1,1,1,1,1
3411,Travel,None,53,19,1,inf,1,1,1
3412,Travel,None,53,20,1,1,1,1,1
3413,Travel,None,53,21,1,1,1,inf,1
3414,Travel,None,53,22,inf,1,1,inf,1
3415,Obstacle,None,53,23,inf,inf,inf,inf,inf
3416,Travel,None,53,24,1,1,inf,1,1
3417,Travel,None,53,25,1,1,1,1,1
3418,Travel,None,53,26,1,1,1,inf,1
3419,Travel,None,53,27,1,1,1,1,1
3420,Travel,None,53,28,1,1,1,1,1
3421,Travel,None,53,29,1,1,1,inf,1
3422,Travel,None,53,30,inf,1,1,1,1
3423,Obstacle,None,53,31,inf,inf,inf,inf,inf
3424,Obstacle,None,53,32,inf,inf,inf,inf,inf
3425,Travel,None,53,33,1,1,inf,1,1
3426,Travel,None,53,34,1,1,1,1,1
3427,Travel,None,53,35,1,1,1,1,1
3428,Travel,None,53,36,1,1,1,1,1
3429,Travel,None,53,37,1,1,1,1,1
3430,Travel,None,53,38,1,1,1,1,1
3431,Travel,None,53,39,inf,1,1,1,1
3432,Obstacle,None,53,40,inf,inf,inf,inf,inf
3433,Travel,None,53,41,1,1,inf,1,1
3434,Travel,None,53,42,inf,1,1,1,1
3435,Obstacle,None,53,43,inf,inf,inf,inf,inf
3436,Travel,None,53,44,1,1,inf,1,1
3437,Travel,None,53,45,1,1,1,inf,1
3438,Travel,None,53,46,1,1,1,1,1
3439,Travel,None,53,47,1,1,1,1,1
3440,Travel,None,53,48,1,1,1,1,1
3441,Travel,None,53,49,1,1,1,1,1
3442,Travel,None,53,50,1,1,1,1,1
3443,Travel,None,53,51,1,1,1,1,1
3444,Travel,None,53,52,1,inf,1,1,1
3445,Travel,None,53,53,inf,1,1,inf,1
3446,Obstacle,None,53,54,inf,inf,inf,inf,inf
3447,Travel,None,53,55,1,1,inf,1,1
3448,Travel,None,53,56,1,1,1,inf,1
3449,Travel,None,53,57,1,1,1,1,1
3450,Travel,None,53,58,inf,1,1,1,1
3451,Obstacle,None,53,59,inf,inf,inf,inf,inf
3452,Travel,None,53,60,inf,1,inf,1,1
3453,Obstacle,None,53,61,inf,inf,inf,inf,inf
3454,Travel,None,53,62,1,1,inf,1,1
3455,Travel,None,53,63,inf,1,1,inf,1
3456,Travel,None,54,0,1,1,inf,1,1
3457,Travel,None,54,1,1,1,1,1,1
3458,Travel,None,54,2,1,1,1,1,1
3459,Travel,None,54,3,1,1,1,1,1
3460,Travel,None,54,4,1,inf,1,1,1
3461,Travel,None,54,5,1,1,1,1,1
3462,Travel,None,54,6,1,1,1,1,1
3463,Travel,None,54,7,1,1,1,1,1
3464,Travel,None,54,8,1,1,1,1,1
3465,Travel,None,54,9,1,1,1,1,1
3466,Travel,None,54,10,1,1,1,1,1
3467,Travel,None,54,11,1,1,1,1,1
3468,Travel,None,54,12,1,1,1,1,1
3469,Travel,None,54,13,1,1,1,1,1
3470,Travel,None,54,14,1,1,1,1,1
3471,Travel,None,54,15,1,1,1,1,1
3472,Travel,None,54,16,1,1,1,1,1
3473,Travel,None,54,17,1,1,1,1,1
3474,Travel,None,54,18,1,1,1,1,1
3475,Travel,None,54,19,1,1,1,inf,1
3476,Travel,None,54,20,inf,1,1,1,1
3477,Obstacle,None,54,21,inf,inf,inf,inf,inf
3478,Obstacle,None,54,22,inf,inf,inf,inf,inf
3479,Travel,None,54,23,1,inf,inf,1,1
3480,Travel,None,54,24,1,1,1,1,1
3481,Travel,None,54,25,inf,1,1,1,1
3482,Obstacle,None,54,26,inf,inf,inf,inf,inf
3483,Travel,None,54,27,1,1,inf,1,1
3484,Travel,None,54,28,inf,1,1,1,1
3485,Obstacle,None,54,29,inf,inf,inf,inf,inf
3486,Travel,None,54,30,1,1,inf,1,1
3487,Travel,None,54,31,1,inf,1,1,1
3488,Travel,None,54,32,1,inf,1,1,1
3489,Travel,None,54,33,1,1,1,inf,1
3490,Travel,None,54,34,1,1,1,1,1
3491,Travel,None,54,35,1,1,1,1,1
3492,Travel,None,54,36,1,1,1,1,1
3493,Travel,None,54,37,1,1,1,1,1
3494,Travel,None,54,38,1,1,1,1,1
3495,Travel,None,54,39,1,1,1,1,1
3496,Travel,None,54,40,1,inf,1,1,1
3497,Travel,None,54,41,1,1,1,1,1
3498,Travel,None,54,42,1,1,1,1,1
3499,Travel,None,54,43,1,inf,1,1,1
3500,Travel,None,54,44,inf,1,1,1,1
3501,Obstacle,None,54,45,inf,inf,inf,inf,inf
